id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,primaryEnergyConsumptionLevel,room_number,surface,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,m2,commune
8904616,house,house,425000,for sale,7120,xl,semi equipped,,to restore,fueloil,,3,2600,,true,,1,,2038381,confort invest,311,HAULCHIN
9000025,house,house,434000,for sale,2830,xl,installed,2014,as new,gas,,3,,,,,1,3,1254324,kerremans vastgoed,135,Tisselt
8952931,house,villa,435000,for sale,9400,xl,installed,,good,gas,,5,,,,,,,1859750,vastgoedhuis eemans,291,Okegem
8867364,house,house,489000,for sale,1325,xl,hyper equipped,,,gas,,4,,,true,,,2,1821912,trust real estate sprl,260,Chaumont-Gistoux
8852093,house,house,495000,for sale,1933,xl,installed,1964,good,fueloil,,2,,true,,,3,25,705211,,220,Sterrebeek
8927588,house,villa,469000,for sale,6900,xl,installed,,good,fueloil,,6,1300,,,,1,8,845221,bureau godin – liège/charleroi,180,Marche-en-Famenne
9010486,house,villa,495000,for sale,3580,xl,usa hyper equipped,2010,as new,gas,,4,1000,,true,,,,3356489,immo idylia,220,Beringen
8944990,house,house,470000,for sale,9810,xl,hyper equipped,2014,as new,gas,,3,,,,,2,,1184820,rencura gent,225,Nazareth
8949728,house,house,499000,for sale,2801,xl,,,good,,,8,,,true,,,,3377966,vmv-vastgoed,270,Heffen
8957610,house,villa,545000,for sale,9250,xl,installed,1986,good,gas,,4,,,,true,3,,1255036,huysewinkel waasland,280,Waasmunster
8984023,house,house,549000,for sale,2627,xl,installed,2008,as new,gas,,3,400,,,,1,3,1597914,quadrum real estate,200,Schelle
8828382,house,house,550000,for sale,1380,xl,,,good,fueloil,,3,,,true,,,2,2235918,engel &amp; völkers lasne,150,Lasne
9007724,house,villa,525000,for sale,2340,xl,usa hyper equipped,1991,good,gas,,5,,true,true,true,1,5,2719360,heylen exclusief,332,Beerse
8695805,house,villa,545000,for sale,1380,xl,,,as new,fueloil,,4,,,true,,2,2,2235918,engel &amp; völkers lasne,180,Lasne
9011366,house,apartment block,550000,for sale,6900,xl,installed,,,fueloil,,4,,,true,,,,3104093,immobilière color,373,Marche-en-Famenne
8346706,house,villa,550000,for sale,7500,xl,hyper equipped,2004,,fueloil,,6,,,,,1,,1382896,henro immo,400,Tournai
8893211,house,house,550000,for sale,2560,xl,installed,1983,,gas,,3,1000,,true,,6,7,2995668,patrimmonium,218,Kessel
8988033,house,house,595000,for sale,3930,xl,usa hyper equipped,1991,good,gas,,5,,,,true,1,4,237418,beneca vastgoed bvba,286,Hamont-Achel
9007062,house,apartment block,559000,for sale,2020,xl,usa installed,,good,gas,,6,67,,true,,1,1,2415748,huyzen antwerpen,320,Anvers
8950399,house,apartment block,575000,for sale,2000,xl,installed,,good,gas,,2,,,,,,,2415748,huyzen antwerpen,175,Anvers
8966156,house,house,625000,for sale,2460,xl,usa hyper equipped,2000,as new,gas,,4,,,,,1,5,2719360,heylen exclusief,227,Kasterlee
9019879,house,house,610000,for sale,9150,xl,hyper equipped,2020,as new,,,3,200,,,,,2,930775,,166,Kruibeke
8815338,house,house,625000,for sale,3570,xl,hyper equipped,2010,as new,gas,,3,,true,true,,2,,1936077,immo groep 5,300,Alken
9025094,house,villa,675000,for sale,1653,xl,hyper equipped,2002,,gas,,2,1300,,,,,3,1961004,go invest uccle,200,Dworp
8829326,house,apartment block,650000,for sale,1190,xl,hyper equipped,1979,,gas,,2,70,,,,,,1961004,go invest uccle,480,Forest
8606824,house,house,650000,for sale,3980,xl,,1976,good,gas,,5,,,,,,,991437,boes &amp; boes residentieel vastgoed,572,Tessenderlo
8950376,house,house,695000,for sale,1495,xl,installed,1930,,fueloil,,4,8000,true,true,,1,,2453060,propriété privée,305,Villers-la-Ville
8992046,house,house,695000,for sale,8300,xl,usa hyper equipped,,as new,gas,,3,,,,,,,285802,cambier - de nil,155,Knokke-Heist
8998724,house,mansion,650000,for sale,1360,xl,hyper equipped,,as new,fueloil,,6,,true,true,,,4,2131,immobilière jacques bonnivers jodoigne,320,ORBAIS
8999859,house,villa,650000,for sale,8620,xl,installed,1930,to be done up,gas,,5,500,,,,1,2,2397861,portus bvba,140,Nieuport
9006856,house,mansion,735000,for sale,2018,xl,hyper equipped,1918,good,gas,,4,,,true,,,,2239033,era stadsgoed,250,Anvers
9018781,house,house,699000,for sale,2250,xl,usa hyper equipped,2005,as new,gas,,4,,true,true,,1,5,2719360,heylen exclusief,379,Olen
9024646,house,house,720000,for sale,2620,xl,,2013,as new,gas,,4,157,,true,,,2,2037100,immodôme,262,Hemiksem
8507081,house,house,750000,for sale,7943,xl,installed,,good,fueloil,,9,,,true,,1,4,1566531,bille immobilier,9,Gages
8949953,house,house,775000,for sale,8300,xl,,1960,as new,,,3,,,,,,,546282,immo nano,3,Knokke-Heist
8952230,house,villa,778000,for sale,9250,xl,installed,1977,to be done up,fueloil,,4,7000,,,,2,,1255036,huysewinkel waasland,292,Waasmunster
8843752,house,mixed use building,750000,for sale,7943,xl,installed,,good,fueloil,,9,,,true,,1,4,1566531,bille immobilier,9,Gages
8870296,house,country cottage,820000,for sale,8340,xl,,1973,to be done up,fueloil,,4,,true,,,4,,2949742,blontrock &amp; vermeersch bv bvba,4,Sijsele
9013247,house,house,795000,for sale,5170,xl,installed,,as new,pellet,,9,,,true,,,10,779779,immobilière jacques bonnivers gembloux,325,LUSTIN
8984752,house,mansion,798000,for sale,9000,xl,installed,1870,to renovate,gas,,4,,,,,1,,1915103,huysewinkel gent,375,Gand
8926686,house,exceptional property,875000,for sale,1380,xl,hyper equipped,2013,as new,gas,,3,,true,true,,,8,2235918,engel &amp; völkers lasne,180,Lasne
9018969,house,apartment block,870000,for sale,1050,xl,hyper equipped,,good,gas,,6,,,true,,,,3296042,goe sprl,260,Ixelles
9015769,house,apartment block,895000,for sale,1180,xl,,,as new,,,2,,,true,,,,1555,immo ferco - overijse,543,Uccle
9017979,house,mixed use building,925000,for sale,1325,xl,usa installed,1950,good,fueloil,,6,,,true,,,12,2647737,braxel,412,Chaumont-Gistoux
8933737,house,house,889000,for sale,8300,xl,hyper equipped,,good,gas,,3,,,,,,,285802,cambier - de nil,94,Knokke-Heist
8972924,house,villa,950000,for sale,1750,xl,installed,,good,fueloil,,5,,,true,true,,,502365,,360,Lennik
8991905,house,villa,975000,for sale,3071,xl,,2008,as new,,,4,,true,true,,1,3,201382,immo willems bvba,515,Kortenberg%20Erps-Kwerps
8820666,house,house,1100000,for sale,7866,xl,not installed,,,,,60,,,,,,,222547,century 21 clermont,8521,OLLIGNIES
8119869,house,mixed use building,1000000,for sale,1030,xl,,1935,as new,gas,,2,,true,true,,,,3270427,,430,Schaerbeek
8489091,house,mansion,995000,for sale,2018,xl,installed,,to renovate,,,10,150,,,,,,3055336,antwerp sotheby&#039;s international realty,752,Anvers
8888459,house,country cottage,1120000,for sale,2880,xl,hyper equipped,1846,as new,gas,,4,3500,,,true,,,1002101,wellimmo,314,Bornem
8858285,house,house,995000,for sale,8300,xl,,1950,,,,4,,,,,,,546282,immo nano,230,Knokke-Heist
8939949,house,villa,998000,for sale,1380,xl,,1990,as new,fueloil,,4,,,true,,2,4,73046,adison immobilier,375,Ohain
9000102,house,house,1035000,for sale,1070,xl,hyper equipped,1927,as new,,,7,518,,,,1,1,2443353,engel &amp; völkers sablon,500,Anderlecht
8956306,house,villa,1300000,for sale,9831,xl,installed,2000,good,gas,,5,,,,,2,4,1915103,huysewinkel gent,498,Deurle
8941072,house,villa,1250000,for sale,1180,xl,,1963,as new,gas,,3,,,true,true,,4,361234,best home consult,180,BRUXELLES%2018
8978710,house,mansion,1450000,for sale,1060,xl,installed,1911,,gas,,8,800,,true,,1,1,1961004,go invest uccle,640,Saint-Gilles
8729812,house,villa,1298750,for sale,9800,xl,,1993,good,fueloil,,4,,,true,,2,,1739,agence rosseel,508,Deinze
8917218,house,house,1475000,for sale,1050,xl,,1924,good,gas,,5,,,,,1,,2938005,james realty,367,Ixelles
9016343,house,house,1499000,for sale,8300,xl,usa hyper equipped,2010,as new,gas,,5,,,,,2,6,546282,immo nano,300,Knokke-Heist
8937457,house,mansion,1650000,for sale,1040,xl,installed,1930,to be done up,gas,,5,,true,,,1,1,1453,immobilière le lion,410,Etterbeek
8967543,house,villa,1540000,for sale,1380,xl,hyper equipped,2001,just renovated,fueloil,,5,,true,true,,2,5,1451920,archybald,350,Lasne
8567892,house,villa,1675000,for sale,1380,xl,installed,1990,as new,fueloil,,5,5900,true,,true,,7,1973,van der smissen immo,462,Ohain
8885498,house,mansion,1850000,for sale,2600,xl,,1904,good,gas,,7,190,,,,1,,3055336,antwerp sotheby&#039;s international realty,674,Anvers
9024173,house,villa,1650000,for sale,9880,xl,,2008,good,gas,,3,,,,,,,1739,agence rosseel,280,Aalter
7745889,house,villa,1750000,for sale,1780,xl,hyper equipped,1997,,gas,,5,,true,true,true,3,,3055336,antwerp sotheby&#039;s international realty,850,Wemmel
8330581,house,house,1650000,for sale,1420,xl,,1991,as new,fueloil,,5,,,true,true,4,,1633,mexx international real estate,750,Braine-l'Alleud
8870116,house,mixed use building,1850000,for sale,3300,xl,hyper equipped,2012,,gas,,6,,,true,,,,3433489,immo-time,627,Tirlemont
8870106,house,house,1850000,for sale,3300,xl,hyper equipped,2012,,gas,,6,,,true,,,,3433489,immo-time,627,Tirlemont
8770941,house,exceptional property,2000000,for sale,1560,xl,usa hyper equipped,1900,as new,gas,,4,,,true,true,3,8,1555,immo ferco - overijse,524,Hoeilaart
8919061,house,house,2495000,for sale,8300,xl,hyper equipped,2000,good,gas,,6,1160,,,true,2,3,285802,cambier - de nil,6,Knokke-Heist
8649283,house,villa,2200000,for sale,8300,xl,,1950,good,gas,,11,250,true,true,,,,2176092,christophe colpaert exclusive properties,11,Knokke-Heist
8003911,house,exceptional property,2249000,for sale,3140,xl,hyper equipped,1955,as new,gas,,4,,true,true,true,2,4,3076504,imo vastgoed keerbergen,432,Keerbergen
8368757,house,exceptional property,2150000,for sale,1860,xl,,,as new,gas,,5,,true,true,true,3,6,3129326,domus vastgoed,761,Meise
8678369,house,exceptional property,2400000,for sale,2018,xl,installed,1902,to be done up,gas,,7,,true,true,true,,,3055336,antwerp sotheby&#039;s international realty,1090,Anvers
8728818,house,house,2650000,for sale,1420,xl,,2018,just renovated,,,3,,,true,true,1,,3233375,barnes brabant wallon,632,Braine-l'Alleud
8017161,house,castle,3900000,for sale,4860,xl,installed,,good,,,12,,,,,,,3055336,antwerp sotheby&#039;s international realty,900,Pepinster
9007359,house,exceptional property,3900000,for sale,1180,xl,hyper equipped,1885,good,,,7,9000,true,true,,2,6,1213949,fullhouse,600,Uccle
8049999,house,villa,2990000,for sale,1180,xl,,1968,as new,gas,,5,,,true,true,2,,1633,mexx international real estate,500,BRUXELLES
8867631,house,exceptional property,5500000,for sale,1050,xl,,1899,as new,gas,,5,,,true,,2,2,2938005,james realty,1000,Ixelles
9029274,house,house,330000,for sale,1950,xl,installed,,,,,3,,,true,,,,41295,notaris vanhalewyn,3,Kraainem
9030166,house,house,119000,for sale,3300,xl,not installed,,to renovate,,,1,,,true,,,,239040,ltc vastgoedadvies,111,Tirlemont
9006631,house,house,135000,for sale,8500,xl,installed,1899,just renovated,gas,,3,,,,,,,2373640,m vastgoed,3,Courtrai
9030167,house,house,195000,for sale,3404,xl,installed,,to renovate,,,4,161,,true,,1,,239040,ltc vastgoedadvies,180,Attenhoven
9029831,house,house,665000,for sale,1180,xl,hyper equipped,,as new,gas,,3,35,,true,,,,2099266,,180,Uccle
9041422,house,house,480000,for sale,9000,xl,installed,2020,as new,,,3,,,,,1,2,2368,cornelis &amp; partners bvba,200,Gand
9013549,house,exceptional property,165000,for sale,7320,xl,hyper equipped,2020,,gas,,3,60,,,,1,2,3500396,,150,Bernissart
9029430,house,mansion,895000,for sale,9000,xl,installed,,good,,,3,,,true,,,,168621,immomatch,295,Gand
9041421,house,house,480000,for sale,9620,xl,installed,2020,as new,,,3,,,,,1,2,2368,cornelis &amp; partners bvba,200,Zottegem
9041420,house,house,480000,for sale,9630,xl,installed,2020,as new,,,3,,,,,1,2,2368,cornelis &amp; partners bvba,200,Zwalm
9032007,house,house,205000,for sale,7700,xl,usa installed,,,,,4,,,,,1,,491837,gic immobilier,135,Mouscron
8976206,house,house,214000,for sale,8930,xl,,2020,,gas,,3,447,,,,1,,3577076,century 21 modalis,145,LAUWE
8853639,house,house,247900,for sale,6030,xl,usa installed,2021,as new,,,3,126,,,,,1,2556750,l&#039;objectif immobilier,131,Goutroux
7668368,house,house,299000,for sale,7880,xl,installed,2017,good,,,4,,,,,1,2,1122163,optimum vastgoed &amp; advies,255,Flobecq
8914594,house,house,271500,for sale,7090,xl,,2020,as new,gas,,4,,,,,,,319596,durabrik bouwbedrijven nv,151,Braine-le-Comte
8914593,house,house,295000,for sale,7090,xl,,2019,as new,gas,,4,,,,,,,319596,durabrik bouwbedrijven nv,165,Braine-le-Comte
8911710,house,house,300000,for sale,1480,xl,installed,2018,as new,gas,,3,,,,,,,319596,durabrik bouwbedrijven nv,141,Tubize
9020537,house,house,343347,for sale,9300,xl,installed,2020,,gas,,3,,,,,,1,734200,appelmans immobiliën,133,Alost
8865315,house,house,372000,for sale,2800,xl,hyper equipped,2020,as new,gas,,3,179,,,,1,1,2691918,heylen vastgoed mechelen,150,Malines
8714921,house,house,367000,for sale,2800,xl,hyper equipped,2020,as new,gas,,3,178,,,,1,1,2691918,heylen vastgoed mechelen,150,Malines
8714919,house,house,372000,for sale,2800,xl,hyper equipped,2020,as new,gas,,3,179,,,,1,1,2691918,heylen vastgoed mechelen,150,Malines
8714926,house,house,388000,for sale,2800,xl,hyper equipped,2020,as new,gas,,4,155,,,,1,1,2691918,heylen vastgoed mechelen,161,Malines
8714925,house,house,393000,for sale,2800,xl,hyper equipped,2020,as new,gas,,4,173,,,,1,1,2691918,heylen vastgoed mechelen,161,Malines
9036744,house,house,199000,for sale,4040,xl,,,,fueloil,,3,47,,true,,1,,469082,immobilière bertholome,170,Herstal
8715056,house,house,440000,for sale,2800,xl,hyper equipped,2020,as new,gas,,4,200,,,,1,1,2935516,heylen vastgoed heist-op-den-berg,181,Malines
8745216,house,house,525000,for sale,1331,xl,usa hyper equipped,2020,as new,gas,,3,,true,,,1,3,3492432,welcome immobilière,177,Rixensart
8745215,house,house,575000,for sale,1331,xl,usa hyper equipped,2020,as new,gas,,4,,true,,,1,3,3492432,welcome immobilière,200,Rixensart
8949559,house,house,420000,for sale,3390,xl,hyper equipped,2020,as new,gas,,3,,true,,,,,3613414,,261,Tielt-Winge
9040234,house,house,259000,for sale,9300,xl,installed,,just renovated,gas,,3,,,true,,,,1560044,immo de bisschop,118,Alost
9043123,house,house,135000,for sale,7890,xl,,,to renovate,,,3,,,,,1,,1838305,century 21 via plus,3,Ellezelles
9042727,house,house,200000,for sale,7120,xl,installed,,,fueloil,,4,,,,,2,,91851,pol decruyenaere - notaire,4,Estinnes-au-Val
9043179,house,house,3950000,for sale,1180,xl,installed,1992,,,,5,,,,,,,3389031,hamilton real estate sa,450,Uccle
9026764,house,villa,775000,for sale,7520,xl,usa installed,1970,just renovated,,,3,,,true,true,2,5,2116085,arnaud &amp; simon,300,Ramegnies-chin
9041715,house,villa,499000,for sale,8020,xl,,,as new,gas,,4,,,true,,1,,2142819,panorama brugge,329,Oostkamp
9030738,house,house,230000,for sale,9000,xl,semi equipped,,to renovate,gas,,4,,true,true,,,,1989885,immo da vinci,117,Gand
9027420,house,house,179000,for sale,9700,xl,,1960,,,,2,,,true,,,,1548676,immo nobels,94,Audenarde
9031791,house,house,343000,for sale,8340,xl,installed,,good,gas,,3,,,true,,,,982179,bvba vastgoed loontjens &amp; lagast,128,Damme
9030466,house,house,360000,for sale,9470,xl,installed,1989,to be done up,gas,,3,,true,true,,,,2138569,topo-immo bvba,3,Denderleeuw
9036447,house,house,480000,for sale,5170,xl,usa hyper equipped,,as new,,,4,20,,,true,,,3672344,,190,Bois-de-Villers
8967692,house,house,35000,for sale,6032,xl,,,to renovate,,,2,,,true,,,,91898,"olivier gillieaux, notaire",2,Mont-sur-Marchienne
9030570,house,house,368000,for sale,9308,xl,hyper equipped,2008,as new,gas,,3,250,true,true,,2,,1349133,goeman vastgoed &amp; advies,150,Alost
9034236,house,house,429000,for sale,9308,xl,hyper equipped,2013,,gas,,4,,,,,1,,988104,b&amp;v invest,240,Gijzegem
9038597,house,house,369000,for sale,2220,xl,installed,1975,good,gas,,3,,,,,2,,3333136,vebo vastgoed,206,Hallaar
9033679,house,villa,1150000,for sale,1470,xl,installed,,good,fueloil,,5,,true,true,,,,3503202,cedimmo genappe,325,Genappe
9041008,house,house,414010,for sale,9840,xl,hyper equipped,2020,as new,gas,,3,,true,,,,,900883,dimmo bvba,3,De%20Pinte
9036102,house group,house group,358500 - 418500,for sale,2845,xl,,,,,,,,,,,,,1396566,arcasa,150,Niel
8992574,house,house,65000,for sale,7340,xl,not installed,,good,gas,,2,200,true,true,,1,,3517555,les maisons michettti,92,Colfontaine
8990211,house,house,50000,for sale,4000,xl,,,to be done up,gas,,2,,,,,,,3068367,"alexandre caeymaex, société notariale srl",2,Li%C3%A8ge
8998161,house,house,99000,for sale,5575,xl,not installed,,to renovate,fueloil,,3,400,true,true,,1,3,2938895,b&amp;c immo belpaire &amp; clarinval,120,Gedinne
8990330,house,house,90000,for sale,4430,xl,installed,,good,gas,,2,,true,true,,1,1,91835,philippe dusart - notaire,2,Ans
8980775,house,house,70000,for sale,6560,xl,semi equipped,,to renovate,fueloil,,2,,,true,,,,2038381,confort invest,125,SOLRE-SUR-SAMBRE
8851866,house,house,80000,for sale,7370,xl,,,good,,,3,100,,,,,,2575488,we invest real estate,3,Dour%20Elouges
8724222,house,house,75000,for sale,4102,xl,,,,fueloil,,1,267,,,,,,469082,immobilière bertholome,68,SERAING%20OUGREE
8899995,house,house,98000,for sale,9500,xl,installed,,just renovated,gas,,2,,true,true,,,,1671884,accenta,60,Grammont
8900524,house,house,95000,for sale,6567,xl,installed,,to be done up,fueloil,,2,,,true,,1,,2038381,confort invest,128,LABUISSI%C3%88RE
8649185,house,house,99000,for sale,7340,xl,not installed,,to restore,,,3,270,,true,,,,2629811,trevi mons borinage,200,P%C3%82TURAGES
9025030,house,house,110000,for sale,5030,xl,installed,,,,,2,,,true,,,,91745,"henri debouche, notaires",135,Ernage
8859397,house,house,99000,for sale,7390,xl,semi equipped,,to restore,gas,,2,,,,,2,,2659491,immotop,140,Quaregnon
8800400,house,house,105000,for sale,6220,xl,installed,,just renovated,electric,,2,,,true,,,,999800,david robin immobilier,2,Fleurus
8927573,house,mixed use building,105500,for sale,7100,xl,not installed,,to renovate,gas,,0,,true,true,,,,845221,bureau godin – liège/charleroi,160,La%20Louvi%C3%A8re
8984466,house,house,100000,for sale,7134,xl,not installed,,to renovate,gas,,3,,,true,,1,,2038381,confort invest,123,LEVAL-TRAHEGNIES
8817204,house,house,110000,for sale,9690,xl,,,to renovate,,,2,,,,,,,1548676,immo nobels,84,Kluisbergen
8770623,house,house,125000,for sale,9402,xl,installed,1918,to renovate,gas,,2,,true,,,,,1159160,kantoor deckers,127,Meerbeke
8888769,house,house,115000,for sale,7141,xl,usa installed,,to renovate,,,2,,true,true,,1,,1721265,immobilière gebbia,2,Morlanwelz%20Carni%C3%A8res
9022700,house,house,130000,for sale,7130,xl,usa semi equipped,,good,fueloil,,4,,,,,,,2038381,confort invest,117,BRAY
8895947,house,house,130000,for sale,6043,xl,semi equipped,,good,gas,,4,,,true,,,,999800,david robin immobilier,135,Ransart
8956877,house,house,135000,for sale,4000,xl,not installed,,to renovate,,,4,,,true,,,,2575488,we invest real estate,4,Liege
8951140,house,house,135000,for sale,7134,xl,semi equipped,,to be done up,fueloil,,3,,,true,,1,1,2038381,confort invest,155,RESSAIX
8802799,house,house,139000,for sale,7331,xl,semi equipped,,to renovate,fueloil,,3,220,,,,2,1,2629811,trevi mons borinage,130,Baudour
8846239,house,house,140000,for sale,7130,xl,semi equipped,,good,gas,,2,,,true,,1,,2038381,confort invest,119,BRAY
8975926,house,house,140000,for sale,7370,xl,usa installed,,good,gas,,2,,true,true,,,,968662,century 21 decroly,112,WIHERIES
8998314,house,house,140000,for sale,9140,xl,installed,1978,good,gas,,3,,true,,,1,1,105660,"van ooteghem, patrick",3,Tamise
8724220,house,house,142000,for sale,4101,xl,,,,gas,,4,245,,true,,,,469082,immobilière bertholome,129,SERAING%20JEMEPPE
8895564,house,mixed use building,145000,for sale,7012,xl,semi equipped,,good,gas,,2,,,true,,,,2659491,immotop,250,Jemappes
9017365,house,house,149000,for sale,8450,xl,installed,,good,,,1,,true,,,,,2592834,immo francois,35,Bredene
8896344,house,house,149000,for sale,9230,xl,installed,,to be done up,gas,,2,64,true,true,,,,3657859,gregory pieters,81,Wetteren
8948565,house,house,149000,for sale,9300,xl,semi equipped,1918,to renovate,,,2,,,,,,,3257067,kurtimmo,105,Alost
8958839,house,house,150000,for sale,7060,xl,not installed,,to renovate,,,2,,,true,,2,3,3097188,trevi haute senne,130,HORRUES
9025719,house,house,150000,for sale,7700,xl,installed,,,pellet,,3,68,,,,,,1214934,côté immo,80,Mouscron
8703615,house,house,150000,for sale,7300,xl,semi equipped,,good,fueloil,,3,,,true,,1,,2629811,trevi mons borinage,150,Boussu
8974256,house,house,150000,for sale,7120,xl,installed,,good,gas,,2,300,,true,,2,,2038381,confort invest,224,ESTINNES-AU-MONT
8965238,house,house,155000,for sale,8400,xl,installed,,to be done up,gas,,4,,,true,,,,2139153,immo de woonwens,116,Ostende
8845628,house,house,150000,for sale,7700,xl,semi equipped,,good,gas,,3,,,,,1,,634327,lanno immo,150,Mouscron
8796355,house,house,160000,for sale,5580,xl,not installed,,,,,6,540,,true,,,,3199919,easyhome immobilier,179,Han-Sur-Lesse
9024955,house,house,160000,for sale,7850,xl,,,,,,3,,true,,,1,,16490,"maryline vandendorpe, notaire - notaris",3,Marcq
8918606,house,house,160000,for sale,7134,xl,semi equipped,,good,fueloil,,3,,,true,,2,,2038381,confort invest,183,RESSAIX
8966494,house,house,165000,for sale,4030,xl,,,to renovate,gas,,2,,,,,2,,2459,biv,2,Grivegn%C3%A9e
8926429,house,house,165000,for sale,6560,xl,installed,,good,fueloil,,3,,,true,,,,2038381,confort invest,170,SOLRE-SUR-SAMBRE
8616557,house,house,169000,for sale,4000,xl,,,just renovated,gas,,3,,,true,,,,2459,biv,180,Li%C3%A8ge
8989527,house,house,175000,for sale,7700,xl,installed,,good,,,3,,,,,,,1214934,côté immo,98,Mouscron
8541065,house,house,179000,for sale,8793,xl,,1918,to be done up,,,3,,,,,1,,696853,immo roba,145,Sint-Eloois-Vijve
8924490,house,house,175000,for sale,7700,xl,semi equipped,,good,electric,,3,200,,true,,,,634327,lanno immo,175,Mouscron
8941764,house,house,175000,for sale,9090,xl,installed,1958,to be done up,electric,,3,,true,,,,,132035,"lemey &amp; van haverbeke,  notarissen",3,Melle
8853544,house,house,180000,for sale,4000,xl,semi equipped,,,electric,,6,,,true,,,,1587457,dor &amp; bleus immobilier,6,LIEGE
8984787,house,house,175000,for sale,9600,xl,,1931,as new,,,3,,,true,,,,1548676,immo nobels,128,Renaix
9022084,house,house,170000,for sale,6224,xl,installed,,,gas,,5,,,,,1,,92496,"olivier vandenbroucke, notaire",499,Wanferc%C3%A9e-Baulet
9003843,house,house,195000,for sale,9140,xl,installed,,as new,,,2,,,,,,,3659614,,116,Tamise
8906684,house,house,187000,for sale,2170,xl,semi equipped,,to renovate,,,7,1,true,true,,,,1718130,,170,Merksem
8958656,house,house,189000,for sale,8450,xl,installed,2001,good,electric,,2,12,,,,1,,2719311,cfinance-vastgoed,72,Bredene
8819444,house,house,190000,for sale,7080,xl,hyper equipped,,as new,fueloil,,3,,,,,,1,3517555,les maisons michettti,90,Frameries
9002129,house,house,189000,for sale,9400,xl,installed,1950,as new,gas,,3,,,,,,,2138569,topo-immo bvba,90,Ninove
8991969,house,house,200000,for sale,5060,xl,hyper equipped,2007,just renovated,fueloil,,3,120,,true,,,,2258636,go immobilier,175,AUVELAIS
9003035,house,house,197000,for sale,9300,xl,usa installed,1918,good,gas,,3,,true,,,,,3608721,kantoor tijl jansegers aalst,150,Alost
8987195,house,house,199000,for sale,7700,xl,installed,,good,gas,,4,,,true,,,,634327,lanno immo,196,Mouscron
8963500,house,mixed use building,195000,for sale,9300,xl,installed,1865,good,gas,,2,,,,,,,3608721,kantoor tijl jansegers aalst,132,Alost
9020325,house,house,189000,for sale,9300,xl,usa installed,1938,good,gas,,2,,,,,,1,3608721,kantoor tijl jansegers aalst,115,Alost
8765176,house,house,200000,for sale,1300,xl,not installed,1900,,fueloil,,2,40,,,,1,,2258636,go immobilier,87,Wavre
8915009,house,house,195000,for sale,6183,xl,installed,,good,gas,,4,,,true,,,,1267919,be home partners,190,Courcelles%20Trazegnies
8929546,house,house,195000,for sale,3920,xl,installed,1938,good,gas,,2,291,,,,,,2219357,het huiskantoor,90,Lommel
8925172,house,house,219000,for sale,7700,xl,installed,,just renovated,gas,,3,,,,,1,,1214934,côté immo,126,Mouscron
8849959,house,house,215000,for sale,1500,xl,not installed,1939,to be done up,gas,,3,,,true,,,,2305528,immo pické bv bvba,153,Halle
8984815,house,house,219000,for sale,3960,xl,installed,1961,to be done up,fueloil,,3,,,,,,,2219357,het huiskantoor,160,Bree
8987194,house,house,219000,for sale,7700,xl,installed,,good,gas,,4,,,true,,1,,634327,lanno immo,196,Mouscron
9005695,house,house,210000,for sale,2830,xl,,1948,to be done up,gas,,2,,true,true,,,,92306,cadia scheltens,65,Willebroek
8826817,house,house,210000,for sale,3400,xl,installed,1948,good,,,4,,,true,,,,239040,ltc vastgoedadvies,181,Landen
8992851,house,house,215000,for sale,7181,xl,,,,gas,,2,,true,true,,,,91746,"gérard debouche, notaire",100,Arquennes
9014826,house,house,225000,for sale,1400,xl,installed,,good,gas,,2,,true,true,,,,1267919,be home partners,132,Nivelles
9005845,house,house,209000,for sale,4257,xl,,,,fueloil,,2,,,true,,1,1,1144306,immo 21,144,Berloz
9011415,house,house,230000,for sale,1640,xl,installed,1935,just renovated,gas,,3,,true,true,,,,105646,notaris koen diegenant,3,Sint-Genesius-Rode
8880020,house,house,235000,for sale,3920,xl,installed,1982,to be done up,fueloil,,3,561,,,,1,2,2219357,het huiskantoor,192,Lommel
8831624,house,house,235000,for sale,6040,xl,hyper equipped,,good,fueloil,,4,35,,true,,1,,564177,la confiance immobilière,4,Jumet
8661479,house,house,235000,for sale,8450,xl,installed,,to be done up,gas,,3,,,,,1,1,982179,bvba vastgoed loontjens &amp; lagast,161,Bredene
8954207,house,house,225000,for sale,3920,xl,installed,1955,to be done up,fueloil,,4,800,,,,1,,2219357,het huiskantoor,165,Lommel
8810292,house,house,235000,for sale,9420,xl,semi equipped,1978,to renovate,electric,,3,,true,,,1,2,3257067,kurtimmo,135,Erpe-Mere
8998560,house,house,249000,for sale,3440,xl,installed,1975,good,,,3,616,,,,1,2,239040,ltc vastgoedadvies,173,Budingen
9024496,house,house,235000,for sale,9506,xl,installed,,as new,fueloil,,3,592,true,true,,,,2138569,topo-immo bvba,188,Idegem
8853261,house,house,239000,for sale,2100,xl,installed,,as new,gas,,3,,,,,,,1002101,wellimmo,87,Deurne
8997840,house,house,239000,for sale,9310,xl,usa hyper equipped,,good,gas,,2,,,,,,,133418,accenta,120,Aalst%20Moorsel
8878211,house,house,239000,for sale,9400,xl,usa hyper equipped,,as new,gas,,2,170,,,,,,2138569,topo-immo bvba,104,Ninove
8911906,house,house,239000,for sale,9700,xl,,,to be done up,gas,,6,,,true,,,,1548676,immo nobels,336,Audenarde
